objectId,coord_ra,coord_dec,ebv,u_psfMag,u_psfMagErr,g_psfMag,g_psfMagErr,r_psfMag,r_psfMagErr,i_psfMag,i_psfMagErr,z_psfMag,z_psfMagErr,y_psfMag,y_psfMagErr,u_psfMag0,g_psfMag0,r_psfMag0,i_psfMag0,ug,gr,gi,ri,gi_sdss,gr_sdss,u_sdss,log_teff,feh
609780833707897065,52.806003748132085,-28.634328808645318,0.009254960343241692,,,22.05299949645996,0.012772800400853157,20.780500411987305,0.022245099768042564,19.51020050048828,0.002725590020418167,18.9601993560791,0.003672650083899498,,,,22.01912109918704,20.75549936004513,19.491193959434067,,1.263621739141911,2.527927139752972,1.264305400611061,2.6972424038369147,1.4082018608823728,,,
609780833707898467,52.73175617706855,-28.606123318190235,0.008956599980592728,,,22.727699279785156,0.021314099431037903,21.374500274658203,0.011572600342333317,20.736799240112305,0.005220499821007252,20.413700103759766,0.010167899541556835,,,,22.694913050443965,21.350305203795084,20.71840542977452,,1.3446078466488807,1.9765076206694445,0.6318997740205639,2.109980616012958,1.4985823568601508,,,
609780833707898804,52.752036520602985,-28.59939830444899,0.00878628995269537,,,24.865999221801758,0.11974900215864182,23.388900756835938,0.0670131966471672,22.423799514770508,0.02066110074520111,21.93630027770996,0.03918350115418434,,,,24.833836423633763,23.36516575599968,22.405755463309813,,1.4686706676340826,2.4280809603239497,0.9594102926898671,2.5909062227450064,1.6370364650796363,,,
609780833707898068,52.850228399980544,-28.61310445683619,0.009155229665338993,,,21.972400665283203,0.007605390157550573,20.66939926147461,0.019988300278782845,19.57819938659668,0.0019972100853919983,19.09950065612793,0.00261779990978539,18.880699157714844,0.00999050959944725,,21.93888733878325,20.644667618775262,19.55939765843778,,1.2942197200079875,2.3794896803454684,1.085269960337481,2.5391565095679236,1.442349207528914,,,
609780833707898120,52.884072038282916,-28.598487814784693,0.008923959918320179,19.291099548339844,0.00716981990262866,18.183500289916992,0.0005061239935457706,17.777599334716797,0.0007505500107072294,17.660200119018555,0.0006035210099071264,17.642099380493164,0.000791852013207972,17.620899200439453,0.003526529995724559,19.248646327232525,18.150833541692485,17.753492436667177,17.64187334026822,1.0978127855400395,0.3973411050253084,0.5089602014242658,0.1116190963989574,0.547042614516843,0.4414326732082442,19.430245519217,3.7554617742730234,-0.7026816140055867
609780764988421567,52.94560070667392,-28.623830537521382,0.009497449733316898,,,23.24250030517578,0.018226800486445427,21.861900329589844,0.01678900048136711,20.319400787353516,0.0035203699953854084,19.64069938659668,0.0035605300217866898,19.296300888061523,0.01684819906949997,,23.207734259378526,21.836244224615363,20.299896255559553,,1.3714900347631627,2.9078380038189735,1.5363479690558108,3.1018474740672066,1.5285828787956897,,,
609780764988421638,52.98870763376754,-28.622306457504767,0.009499619714915752,23.814800262451172,0.40488800406455994,23.560699462890625,0.021383799612522125,22.337900161743164,0.018030399456620216,21.757999420166016,0.009321499615907669,21.473600387573242,0.015614699572324753,21.481800079345703,0.1206429973244667,23.76960850230388,23.525925473731547,22.31223819485025,21.738490431967833,0.24368302857233104,1.2136872788812987,1.7874350417637146,0.5737477628824159,1.908618319478356,1.3524750032315294,23.890701188082314,,
609780764988421385,52.931606352004906,-28.628121398958786,0.009586519561707973,22.15999984741211,0.09237360209226608,19.97949981689453,0.0016490200068801641,19.052600860595703,0.0020213399548083544,18.721200942993164,0.0012832200154662132,18.55299949645996,0.0016978200292214751,18.456499099731445,0.00823863036930561,22.1143946857655,19.944407725072296,19.02670414525408,18.701513492063167,2.1699869606932047,0.917703579818216,1.2428942330091282,0.3251906531909121,1.3286823581547214,1.022157195077129,22.236080515717934,,
609780764988422071,52.97922391994638,-28.615166189201044,0.009345030412077904,,,21.79599952697754,0.004410040099173784,20.552200317382812,0.003970290068536997,19.218599319458008,0.001231870031915605,18.63610076904297,0.0013492900179699063,18.35460090637207,0.007543450221419334,,21.761791422233028,20.526955953056152,19.199407805114056,,1.2348354691768755,2.5623836171189716,1.327548147942096,2.7339385522317046,1.376076383601393,,,
609780764988421749,52.96253152755531,-28.619786290928506,0.00941746961325407,,,25.39889907836914,0.1138409972190857,23.997100830078125,0.08228220045566559,23.66900062561035,0.06037599965929985,23.573999404907227,0.11010300368070602,24.139999389648438,1.381469964981079,,25.364425805115573,23.97166078082532,23.649660345782806,,1.3927650242902523,1.7147654593327673,0.32200043504251497,1.831225214189397,1.5523257671079216,,,
609780764988421738,52.96462113319872,-28.61773635286896,0.009380769915878773,22.150100708007812,0.09263630211353302,19.232999801635742,0.0008174009853973985,17.845199584960938,0.0008160530123859644,16.35420036315918,0.000304454006254673,15.6850004196167,0.000257673003943637,15.399100303649902,0.0010160000529140234,22.105474342241855,19.19866087006289,17.81985867508921,16.334935452028958,2.906813472178964,1.3788021949736802,2.8637254180339333,1.4849232230602532,3.0548675702061385,1.536743249590627,22.335297227982643,,
609780764988421739,52.96086428449107,-28.61509325035665,0.00933688972145319,18.611400604248047,0.006347020156681538,17.50629997253418,0.0003452409873716533,17.063499450683594,0.0005581569857895374,16.909900665283203,0.0003832060028798878,16.86079978942871,0.00044658800470642745,16.837799072265625,0.002407609950751066,18.566982986124753,17.4721216673286,17.03827707735653,16.89072586914925,1.094861318796152,0.43384458997207176,0.5813957981793507,0.14755120820727896,0.6241865250610085,0.4821705624088321,18.739650320545177,3.744706971524068,-0.9022783173234583
609780764988420687,52.99050310041351,-28.64133287265623,0.009909559972584248,22.28230094909668,0.10277000069618225,19.79490089416504,0.0013134500477463007,18.556699752807617,0.0012822699500247836,17.91309928894043,0.0008002219838090241,17.624500274658203,0.000863292021676898,17.462299346923828,0.0037808900233358145,22.235159013852357,19.758626291454696,18.52993038649914,17.89274842286831,2.4765327223976605,1.2286959049555577,1.865877868586388,0.6371819636308302,1.992159930044503,1.3692246299304025,22.359244976974043,,
609780764988421215,52.95362623829496,-28.631657094703314,0.00962814036756754,,,23.802000045776367,0.031626999378204346,23.350500106811523,0.05875280126929283,23.109699249267578,0.040114499628543854,23.185300827026367,0.08739019930362701,22.71489906311035,0.3730260133743286,,23.76675559822883,23.324490958364777,23.089926323357037,,0.44226463986405307,0.6768292748717926,0.2345646350077395,0.7258231777384591,0.49156733808828323,,,
609780764988420029,52.95296974020847,-28.659098817022244,0.010175500065088272,25.934600830078125,2.847140073776245,23.4596004486084,0.02804349921643734,22.230300903320312,0.041569098830223083,21.230499267578125,0.010949299670755863,20.79159927368164,0.012151899747550488,20.567899703979492,0.05296900123357773,25.886193759887913,23.422352354519326,22.202813135006895,21.209602250998742,2.463841405368587,1.2195392195124306,2.212750103520584,0.9932108840081533,2.3615788602494217,1.3590057689758728,26.032810310311675,,
